variable,weight,target,sign,period_l,period_h
vfci,0.173451090910787,vfci,pos,10,54
output,-0.0514726288511717,unemployment,neg,12,54
investment,-0.366205488499365,unemployment,neg,12,54
consumption,0.0214092686295526,unemployment,neg,12,54
hours_worked,0.179768821285408,unemployment,neg,12,54
unemployment,-0.013337701659554,unemployment,neg,12,54
labor_share,0.240458409145687,unemployment,neg,12,54
interest,0.136707763901828,unemployment,neg,12,54
inflation,0.0195297097084667,unemployment,neg,12,54
productivity,-0.0941292243606462,unemployment,neg,12,54
TFP,-0.2621182253223,unemployment,neg,12,54
vfci,0.079919125814857,unemployment,neg,12,54
output,-0.17599024872655,vfci,neg,12,54
investment,-0.520415093244202,vfci,neg,12,54
consumption,-0.124365252363825,vfci,neg,12,54
hours_worked,-0.232551109654012,vfci,neg,12,54
unemployment,0.0707955922362141,vfci,neg,12,54
labor_share,0.0515558933998601,vfci,neg,12,54
interest,-0.134620868307732,vfci,neg,12,54
inflation,-0.0233189181855514,vfci,neg,12,54
productivity,-0.0538402224684431,vfci,neg,12,54
TFP,0.219204675031737,vfci,neg,12,54
vfci,-0.172017791626005,vfci,neg,12,54
output,0.0514726288511717,unemployment,pos,12,54
investment,0.366205488499365,unemployment,pos,12,54
consumption,-0.0214092686295526,unemployment,pos,12,54
hours_worked,-0.179768821285408,unemployment,pos,12,54
unemployment,0.013337701659554,unemployment,pos,12,54
labor_share,-0.240458409145687,unemployment,pos,12,54
interest,-0.136707763901828,unemployment,pos,12,54
inflation,-0.0195297097084667,unemployment,pos,12,54
productivity,0.0941292243606462,unemployment,pos,12,54
TFP,0.2621182253223,unemployment,pos,12,54
vfci,-0.079919125814857,unemployment,pos,12,54
output,0.17599024872655,vfci,pos,12,54
investment,0.520415093244202,vfci,pos,12,54
consumption,0.124365252363825,vfci,pos,12,54
hours_worked,0.232551109654012,vfci,pos,12,54
unemployment,-0.0707955922362141,vfci,pos,12,54
labor_share,-0.0515558933998601,vfci,pos,12,54
interest,0.134620868307732,vfci,pos,12,54
inflation,0.0233189181855514,vfci,pos,12,54
productivity,0.0538402224684431,vfci,pos,12,54
TFP,-0.219204675031737,vfci,pos,12,54
vfci,0.172017791626005,vfci,pos,12,54
output,-0.0678653050168033,unemployment,neg,14,54
investment,-0.420152467695622,unemployment,neg,14,54
consumption,0.0130086993973677,unemployment,neg,14,54
hours_worked,0.166254830165567,unemployment,neg,14,54
unemployment,-0.00610820583479928,unemployment,neg,14,54
labor_share,0.247443933925448,unemployment,neg,14,54
interest,0.134721526861156,unemployment,neg,14,54
inflation,0.0200199042104424,unemployment,neg,14,54
productivity,-0.101084605106153,unemployment,neg,14,54
TFP,-0.260983301885939,unemployment,neg,14,54
vfci,0.0791849420149017,unemployment,neg,14,54
output,-0.185144408542699,vfci,neg,14,54
investment,-0.544572019414908,vfci,neg,14,54
consumption,-0.127873065325047,vfci,neg,14,54
hours_worked,-0.237223963656181,vfci,neg,14,54
unemployment,0.0728613979862269,vfci,neg,14,54
labor_share,0.0595706973909805,vfci,neg,14,54
interest,-0.134544930027143,vfci,neg,14,54
inflation,-0.0230769280748031,vfci,neg,14,54
productivity,-0.0605610976766897,vfci,neg,14,54
TFP,0.214729866449721,vfci,neg,14,54
vfci,-0.170875696419948,vfci,neg,14,54
output,0.0678653050168033,unemployment,pos,14,54
investment,0.420152467695622,unemployment,pos,14,54
consumption,-0.0130086993973677,unemployment,pos,14,54
hours_worked,-0.166254830165567,unemployment,pos,14,54
unemployment,0.00610820583479928,unemployment,pos,14,54
labor_share,-0.247443933925448,unemployment,pos,14,54
interest,-0.134721526861156,unemployment,pos,14,54
inflation,-0.0200199042104424,unemployment,pos,14,54
productivity,0.101084605106153,unemployment,pos,14,54
TFP,0.260983301885939,unemployment,pos,14,54
vfci,-0.0791849420149017,unemployment,pos,14,54
output,0.185144408542699,vfci,pos,14,54
investment,0.544572019414908,vfci,pos,14,54
consumption,0.127873065325047,vfci,pos,14,54
hours_worked,0.237223963656181,vfci,pos,14,54
unemployment,-0.0728613979862269,vfci,pos,14,54
labor_share,-0.0595706973909805,vfci,pos,14,54
interest,0.134544930027143,vfci,pos,14,54
inflation,0.0230769280748031,vfci,pos,14,54
productivity,0.0605610976766897,vfci,pos,14,54
TFP,-0.214729866449721,vfci,pos,14,54
vfci,0.170875696419948,vfci,pos,14,54
output,0.0827125857916942,unemployment,neg,16,54
investment,0.469648368860179,unemployment,neg,16,54
consumption,-0.00535803797790507,unemployment,neg,16,54
hours_worked,-0.153569903630424,unemployment,neg,16,54
unemployment,-0.000749843023966575,unemployment,neg,16,54
labor_share,-0.252757958920054,unemployment,neg,16,54
interest,-0.132714884854254,unemployment,neg,16,54
inflation,-0.0204872573078581,unemployment,neg,16,54
productivity,0.107054900717799,unemployment,neg,16,54
TFP,0.259401760203665,unemployment,neg,16,54
vfci,-0.0785119142762302,unemployment,neg,16,54
output,-0.193803181092744,vfci,neg,16,54
investment,-0.568156295692138,vfci,neg,16,54
consumption,-0.130813682556023,vfci,neg,16,54
hours_worked,-0.240971949752291,vfci,neg,16,54
unemployment,0.0745913485402392,vfci,neg,16,54
labor_share,0.0686220528647506,vfci,neg,16,54
interest,-0.134229694276926,vfci,neg,16,54
inflation,-0.0230853807470723,vfci,neg,16,54
productivity,-0.0673741248443652,vfci,neg,16,54
TFP,0.209362795776595,vfci,neg,16,54
vfci,-0.169998692871602,vfci,neg,16,54
output,-0.0827125857916942,unemployment,pos,16,54
investment,-0.469648368860179,unemployment,pos,16,54
consumption,0.00535803797790507,unemployment,pos,16,54
hours_worked,0.153569903630424,unemployment,pos,16,54
unemployment,0.000749843023966575,unemployment,pos,16,54
labor_share,0.252757958920054,unemployment,pos,16,54
interest,0.132714884854254,unemployment,pos,16,54
inflation,0.0204872573078581,unemployment,pos,16,54
productivity,-0.107054900717799,unemployment,pos,16,54
TFP,-0.259401760203665,unemployment,pos,16,54
vfci,0.0785119142762302,unemployment,pos,16,54
output,0.193803181092744,vfci,pos,16,54
investment,0.568156295692138,vfci,pos,16,54
consumption,0.130813682556023,vfci,pos,16,54
hours_worked,0.240971949752291,vfci,pos,16,54
unemployment,-0.0745913485402392,vfci,pos,16,54
labor_share,-0.0686220528647506,vfci,pos,16,54
interest,0.134229694276926,vfci,pos,16,54
inflation,0.0230853807470723,vfci,pos,16,54
productivity,0.0673741248443652,vfci,pos,16,54
TFP,-0.209362795776595,vfci,pos,16,54
vfci,0.169998692871602,vfci,pos,16,54
output,0.0942062991191288,unemployment,neg,18,54
investment,0.50885530916118,unemployment,neg,18,54
consumption,0.000596110908043972,unemployment,neg,18,54
hours_worked,-0.143360065804297,unemployment,neg,18,54
unemployment,-0.00640829847224487,unemployment,neg,18,54
labor_share,-0.255747237665428,unemployment,neg,18,54
interest,-0.130999395318736,unemployment,neg,18,54
inflation,-0.020910241645022,unemployment,neg,18,54
productivity,0.111314593325736,unemployment,neg,18,54
TFP,0.257642068407127,unemployment,neg,18,54
vfci,-0.0780303471469448,unemployment,neg,18,54
output,-0.201437176425891,vfci,neg,18,54
investment,-0.589703903331523,vfci,neg,18,54
consumption,-0.133133111729234,vfci,neg,18,54
hours_worked,-0.243677104022743,vfci,neg,18,54
unemployment,0.0759206950071893,vfci,neg,18,54
labor_share,0.0778634464937561,vfci,neg,18,54
interest,-0.133704099651829,vfci,neg,18,54
inflation,-0.0233613092127413,vfci,neg,18,54
productivity,-0.0737721385043225,vfci,neg,18,54
TFP,0.203632506148771,vfci,neg,18,54
vfci,-0.169393803588324,vfci,neg,18,54
output,-0.0942062991191288,unemployment,pos,18,54
investment,-0.50885530916118,unemployment,pos,18,54
consumption,-0.000596110908043972,unemployment,pos,18,54
hours_worked,0.143360065804297,unemployment,pos,18,54
unemployment,0.00640829847224487,unemployment,pos,18,54
labor_share,0.255747237665428,unemployment,pos,18,54
interest,0.130999395318736,unemployment,pos,18,54
inflation,0.020910241645022,unemployment,pos,18,54
productivity,-0.111314593325736,unemployment,pos,18,54
TFP,-0.257642068407127,unemployment,pos,18,54
vfci,0.0780303471469448,unemployment,pos,18,54
output,0.201437176425891,vfci,pos,18,54
investment,0.589703903331523,vfci,pos,18,54
consumption,0.133133111729234,vfci,pos,18,54
hours_worked,0.243677104022743,vfci,pos,18,54
unemployment,-0.0759206950071893,vfci,pos,18,54
labor_share,-0.0778634464937561,vfci,pos,18,54
interest,0.133704099651829,vfci,pos,18,54
inflation,0.0233613092127413,vfci,pos,18,54
productivity,0.0737721385043225,vfci,pos,18,54
TFP,-0.203632506148771,vfci,pos,18,54
vfci,0.169393803588324,vfci,pos,18,54
output,0.104634503859349,unemployment,neg,20,54
investment,0.545850382318884,unemployment,neg,20,54
consumption,0.00602650191262202,unemployment,neg,20,54
hours_worked,-0.133675715940027,unemployment,neg,20,54
unemployment,-0.0120285690657405,unemployment,neg,20,54
labor_share,-0.256868702282677,unemployment,neg,20,54
interest,-0.129277478835212,unemployment,neg,20,54
inflation,-0.0214312598373686,unemployment,neg,20,54
productivity,0.114686392557609,unemployment,neg,20,54
TFP,0.255360994901206,unemployment,neg,20,54
vfci,-0.0776841348784981,unemployment,neg,20,54
output,-0.209886224151783,vfci,neg,20,54
investment,-0.614562892563554,vfci,neg,20,54
consumption,-0.135393900752293,vfci,neg,20,54
hours_worked,-0.245920788067868,vfci,neg,20,54
unemployment,0.0771547418983883,vfci,neg,20,54
labor_share,0.0895158131729192,vfci,neg,20,54
interest,-0.132785817054599,vfci,neg,20,54
inflation,-0.0240147560600919,vfci,neg,20,54
productivity,-0.0813355266886197,vfci,neg,20,54
TFP,0.196054522112411,vfci,neg,20,54
vfci,-0.168911323161196,vfci,neg,20,54
output,-0.104634503859349,unemployment,pos,20,54
investment,-0.545850382318884,unemployment,pos,20,54
consumption,-0.00602650191262202,unemployment,pos,20,54
hours_worked,0.133675715940027,unemployment,pos,20,54
unemployment,0.0120285690657405,unemployment,pos,20,54
labor_share,0.256868702282677,unemployment,pos,20,54
interest,0.129277478835212,unemployment,pos,20,54
inflation,0.0214312598373686,unemployment,pos,20,54
productivity,-0.114686392557609,unemployment,pos,20,54
TFP,-0.255360994901206,unemployment,pos,20,54
vfci,0.0776841348784981,unemployment,pos,20,54
output,0.209886224151783,vfci,pos,20,54
investment,0.614562892563554,vfci,pos,20,54
consumption,0.135393900752293,vfci,pos,20,54
hours_worked,0.245920788067868,vfci,pos,20,54
unemployment,-0.0771547418983883,vfci,pos,20,54
labor_share,-0.0895158131729192,vfci,pos,20,54
interest,0.132785817054599,vfci,pos,20,54
inflation,0.0240147560600919,vfci,pos,20,54
productivity,0.0813355266886197,vfci,pos,20,54
TFP,-0.196054522112411,vfci,pos,20,54
vfci,0.168911323161196,vfci,pos,20,54
output,0.111777824752911,unemployment,neg,22,54
investment,0.572849150051189,unemployment,neg,22,54
consumption,0.00976477737181878,unemployment,neg,22,54
hours_worked,-0.126700959050015,unemployment,neg,22,54
unemployment,-0.0163926603090778,unemployment,neg,22,54
labor_share,-0.255904384790186,unemployment,neg,22,54
interest,-0.127952586740131,unemployment,neg,22,54
inflation,-0.0219840225357102,unemployment,neg,22,54
productivity,0.116481916334375,unemployment,neg,22,54
TFP,0.253083540486079,unemployment,neg,22,54
vfci,-0.0775544401671857,unemployment,neg,22,54
output,-0.217339333802498,vfci,neg,22,54
investment,-0.637560767569934,vfci,neg,22,54
consumption,-0.137076169023577,vfci,neg,22,54
hours_worked,-0.247122532706554,vfci,neg,22,54
unemployment,0.0780092179308498,vfci,neg,22,54
labor_share,0.101060870583576,vfci,neg,22,54
interest,-0.131615911255576,vfci,neg,22,54
inflation,-0.0249230081003945,vfci,neg,22,54
productivity,-0.0885038612773314,vfci,neg,22,54
TFP,0.188112808880702,vfci,neg,22,54
vfci,-0.168648901683707,vfci,neg,22,54
output,-0.111777824752911,unemployment,pos,22,54
investment,-0.572849150051189,unemployment,pos,22,54
consumption,-0.00976477737181878,unemployment,pos,22,54
hours_worked,0.126700959050015,unemployment,pos,22,54
unemployment,0.0163926603090778,unemployment,pos,22,54
labor_share,0.255904384790186,unemployment,pos,22,54
interest,0.127952586740131,unemployment,pos,22,54
inflation,0.0219840225357102,unemployment,pos,22,54
productivity,-0.116481916334375,unemployment,pos,22,54
TFP,-0.253083540486079,unemployment,pos,22,54
vfci,0.0775544401671857,unemployment,pos,22,54
output,0.217339333802498,vfci,pos,22,54
investment,0.637560767569934,vfci,pos,22,54
consumption,0.137076169023577,vfci,pos,22,54
hours_worked,0.247122532706554,vfci,pos,22,54
unemployment,-0.0780092179308498,vfci,pos,22,54
labor_share,-0.101060870583576,vfci,pos,22,54
interest,0.131615911255576,vfci,pos,22,54
inflation,0.0249230081003945,vfci,pos,22,54
productivity,0.0885038612773314,vfci,pos,22,54
TFP,-0.188112808880702,vfci,pos,22,54
vfci,0.168648901683707,vfci,pos,22,54
output,0.116608674218075,unemployment,neg,24,54
investment,0.592756043134608,unemployment,neg,24,54
consumption,0.0123029396258575,unemployment,neg,24,54
hours_worked,-0.121753646114904,unemployment,neg,24,54
unemployment,-0.0198172526916856,unemployment,neg,24,54
labor_share,-0.253605244519435,unemployment,neg,24,54
interest,-0.126927966586717,unemployment,neg,24,54
inflation,-0.022577677741909,unemployment,neg,24,54
productivity,0.117224037878625,unemployment,neg,24,54
TFP,0.250854611343969,unemployment,neg,24,54
vfci,-0.0775599537587682,unemployment,neg,24,54
output,-0.223906167792093,vfci,neg,24,54
investment,-0.658839077566357,vfci,neg,24,54
consumption,-0.138254253954466,vfci,neg,24,54
hours_worked,-0.247446796904144,vfci,neg,24,54
unemployment,0.0785554849275174,vfci,neg,24,54
labor_share,0.112224139058656,vfci,neg,24,54
interest,-0.130246555960464,vfci,neg,24,54
inflation,-0.0259930889313227,vfci,neg,24,54
productivity,-0.0952828040315399,vfci,neg,24,54
TFP,0.179961901881392,vfci,neg,24,54
vfci,-0.168540198840088,vfci,neg,24,54
output,-0.116608674218075,unemployment,pos,24,54
investment,-0.592756043134608,unemployment,pos,24,54
consumption,-0.0123029396258575,unemployment,pos,24,54
hours_worked,0.121753646114904,unemployment,pos,24,54
unemployment,0.0198172526916856,unemployment,pos,24,54
labor_share,0.253605244519435,unemployment,pos,24,54
interest,0.126927966586717,unemployment,pos,24,54
inflation,0.022577677741909,unemployment,pos,24,54
productivity,-0.117224037878625,unemployment,pos,24,54
TFP,-0.250854611343969,unemployment,pos,24,54
vfci,0.0775599537587682,unemployment,pos,24,54
output,0.223906167792093,vfci,pos,24,54
investment,0.658839077566357,vfci,pos,24,54
consumption,0.138254253954466,vfci,pos,24,54
hours_worked,0.247446796904144,vfci,pos,24,54
unemployment,-0.0785554849275174,vfci,pos,24,54
labor_share,-0.112224139058656,vfci,pos,24,54
interest,0.130246555960464,vfci,pos,24,54
inflation,0.0259930889313227,vfci,pos,24,54
productivity,0.0952828040315399,vfci,pos,24,54
TFP,-0.179961901881392,vfci,pos,24,54
vfci,0.168540198840088,vfci,pos,24,54
output,0.120598415023235,unemployment,neg,26,54
investment,0.611389044152364,unemployment,neg,26,54
consumption,0.0144058234579436,unemployment,neg,26,54
hours_worked,-0.117481961417675,unemployment,neg,26,54
unemployment,-0.0232318855736911,unemployment,neg,26,54
labor_share,-0.249602561849808,unemployment,neg,26,54
interest,-0.125908570586293,unemployment,neg,26,54
inflation,-0.0233800313565744,unemployment,neg,26,54
productivity,0.117245542315385,unemployment,neg,26,54
TFP,0.248080771122625,unemployment,neg,26,54
vfci,-0.0776582536509475,unemployment,neg,26,54
output,-0.231190935148148,vfci,neg,26,54
investment,-0.683822111880649,vfci,neg,26,54
consumption,-0.139132594472833,vfci,neg,26,54
hours_worked,-0.246815763580948,vfci,neg,26,54
unemployment,0.0789070463240714,vfci,neg,26,54
labor_share,0.125681720234012,vfci,neg,26,54
interest,-0.128283373676407,vfci,neg,26,54
inflation,-0.0274797800981452,vfci,neg,26,54
productivity,-0.103409794689364,vfci,neg,26,54
TFP,0.169427465987472,vfci,neg,26,54
vfci,-0.168540932713548,vfci,neg,26,54
output,-0.120598415023235,unemployment,pos,26,54
investment,-0.611389044152364,unemployment,pos,26,54
consumption,-0.0144058234579436,unemployment,pos,26,54
hours_worked,0.117481961417675,unemployment,pos,26,54
unemployment,0.0232318855736911,unemployment,pos,26,54
labor_share,0.249602561849808,unemployment,pos,26,54
interest,0.125908570586293,unemployment,pos,26,54
inflation,0.0233800313565744,unemployment,pos,26,54
productivity,-0.117245542315385,unemployment,pos,26,54
TFP,-0.248080771122625,unemployment,pos,26,54
vfci,0.0776582536509475,unemployment,pos,26,54
output,0.231190935148148,vfci,pos,26,54
investment,0.683822111880649,vfci,pos,26,54
consumption,0.139132594472833,vfci,pos,26,54
hours_worked,0.246815763580948,vfci,pos,26,54
unemployment,-0.0789070463240714,vfci,pos,26,54
labor_share,-0.125681720234012,vfci,pos,26,54
interest,0.128283373676407,vfci,pos,26,54
inflation,0.0274797800981452,vfci,pos,26,54
productivity,0.103409794689364,vfci,pos,26,54
TFP,-0.169427465987472,vfci,pos,26,54
vfci,0.168540932713548,vfci,pos,26,54
output,0.12288111259146,unemployment,neg,28,54
investment,0.623933375645899,unemployment,neg,28,54
consumption,0.015610741966351,unemployment,neg,28,54
hours_worked,-0.114968909960049,unemployment,neg,28,54
unemployment,-0.0256565169028899,unemployment,neg,28,54
labor_share,-0.245577594075538,unemployment,neg,28,54
interest,-0.125163743153162,unemployment,neg,28,54
inflation,-0.0241137053100389,unemployment,neg,28,54
productivity,0.116771360872873,unemployment,neg,28,54
TFP,0.245654010999568,unemployment,neg,28,54
vfci,-0.0777645490403985,unemployment,neg,28,54
output,-0.236831216555647,vfci,neg,28,54
investment,-0.704396546155282,vfci,neg,28,54
consumption,-0.139421031957389,vfci,neg,28,54
hours_worked,-0.245454254785819,vfci,neg,28,54
unemployment,0.0789782680212037,vfci,neg,28,54
labor_share,0.136844972737145,vfci,neg,28,54
interest,-0.126387566825041,vfci,neg,28,54
inflation,-0.028842756564409,vfci,neg,28,54
